id,name,subType,key_path_to_diff,original_value,comparison_value,diff_val,path_to_org_file,path_to_compare_file
4C051DB611D3E877C000B3B2D86C964F,Profit,values_changed,acl[2]['trusteeId'],C82C6B1011D2894CC0009D9F29718E4F,54F3D26011D2896560009A8E67019608,Value changed from 'C82C6B1011D2894CC0009D9F29718E4F' to '54F3D26011D2896560009A8E67019608',D:\shared_drive\Python\mstr_robotics\json_compare\system1_json\4_4C051DB611D3E877C000B3B2D86C964F_Profit.json,D:\shared_drive\Python\mstr_robotics\json_compare\system2_json\4_4C051DB611D3E877C000B3B2D86C964F_Profit.json
4C051DB611D3E877C000B3B2D86C964F,Profit,values_changed,acl[2]['trusteeName'],Everyone,Administrator,Value changed from 'Everyone' to 'Administrator',D:\shared_drive\Python\mstr_robotics\json_compare\system1_json\4_4C051DB611D3E877C000B3B2D86C964F_Profit.json,D:\shared_drive\Python\mstr_robotics\json_compare\system2_json\4_4C051DB611D3E877C000B3B2D86C964F_Profit.json
4C051DB611D3E877C000B3B2D86C964F,Profit,values_changed,acl[2]['trusteeSubtype'],8705,8704,Value changed from '8705' to '8704',D:\shared_drive\Python\mstr_robotics\json_compare\system1_json\4_4C051DB611D3E877C000B3B2D86C964F_Profit.json,D:\shared_drive\Python\mstr_robotics\json_compare\system2_json\4_4C051DB611D3E877C000B3B2D86C964F_Profit.json
4C051DB611D3E877C000B3B2D86C964F,Profit,values_changed,acl[3]['trusteeId'],54F3D26011D2896560009A8E67019608,C1E1419F11D603A2100086B3A5E8F8A4,Value changed from '54F3D26011D2896560009A8E67019608' to 'C1E1419F11D603A2100086B3A5E8F8A4',D:\shared_drive\Python\mstr_robotics\json_compare\system1_json\4_4C051DB611D3E877C000B3B2D86C964F_Profit.json,D:\shared_drive\Python\mstr_robotics\json_compare\system2_json\4_4C051DB611D3E877C000B3B2D86C964F_Profit.json
4C051DB611D3E877C000B3B2D86C964F,Profit,values_changed,acl[3]['trusteeName'],Administrator,Developers,Value changed from 'Administrator' to 'Developers',D:\shared_drive\Python\mstr_robotics\json_compare\system1_json\4_4C051DB611D3E877C000B3B2D86C964F_Profit.json,D:\shared_drive\Python\mstr_robotics\json_compare\system2_json\4_4C051DB611D3E877C000B3B2D86C964F_Profit.json
4C051DB611D3E877C000B3B2D86C964F,Profit,values_changed,acl[3]['trusteeSubtype'],8704,8705,Value changed from '8704' to '8705',D:\shared_drive\Python\mstr_robotics\json_compare\system1_json\4_4C051DB611D3E877C000B3B2D86C964F_Profit.json,D:\shared_drive\Python\mstr_robotics\json_compare\system2_json\4_4C051DB611D3E877C000B3B2D86C964F_Profit.json
4C051DB611D3E877C000B3B2D86C964F,Profit,iterable_item_removed,acl[4],"{'deny': False, 'type': 1, 'rights': 255, 'trusteeId': 'C1E1419F11D603A2100086B3A5E8F8A4', 'trusteeName': 'Developers', 'trusteeType': 34, 'trusteeSubtype': 8705, 'inheritable': False}",,"Array item removed: {'deny': False, 'type': 1, 'rights': 255, 'trusteeId': 'C1E1419F11D603A2100086B3A5E8F8A4', 'trusteeName': 'Developers', 'trusteeType': 34, 'trusteeSubtype': 8705, 'inheritable': False}",D:\shared_drive\Python\mstr_robotics\json_compare\system1_json\4_4C051DB611D3E877C000B3B2D86C964F_Profit.json,D:\shared_drive\Python\mstr_robotics\json_compare\system2_json\4_4C051DB611D3E877C000B3B2D86C964F_Profit.json
4C051DB611D3E877C000B3B2D86C964F,Profit,iterable_item_removed,acl[5],"{'deny': True, 'type': 1, 'rights': 255, 'trusteeId': '72741D5341444FB1912598BD6CCD8ECA', 'trusteeName': 'demo_sec_user', 'trusteeType': 34, 'trusteeSubtype': 8704, 'inheritable': False}",,"Array item removed: {'deny': True, 'type': 1, 'rights': 255, 'trusteeId': '72741D5341444FB1912598BD6CCD8ECA', 'trusteeName': 'demo_sec_user', 'trusteeType': 34, 'trusteeSubtype': 8704, 'inheritable': False}",D:\shared_drive\Python\mstr_robotics\json_compare\system1_json\4_4C051DB611D3E877C000B3B2D86C964F_Profit.json,D:\shared_drive\Python\mstr_robotics\json_compare\system2_json\4_4C051DB611D3E877C000B3B2D86C964F_Profit.json
632539C14B768DF229839BA100C92474,Cost net net,values_changed,version,7A1D60C74708FD85208704AFB1A2E773,300094EA4227DDA8AE8826A526AD0B15,Value changed from '7A1D60C74708FD85208704AFB1A2E773' to '300094EA4227DDA8AE8826A526AD0B15',D:\shared_drive\Python\mstr_robotics\json_compare\system1_json\4_632539C14B768DF229839BA100C92474_Costnetnet.json,D:\shared_drive\Python\mstr_robotics\json_compare\system2_json\4_632539C14B768DF229839BA100C92474_Costnetnet.json
98EB31B54122FFB738E6E08A2F29421A,Detailed data,values_changed,datasets[0]['availableObjects'][21]['name'],Cost_1,Cost,Value changed from 'Cost_1' to 'Cost',D:\shared_drive\Python\mstr_robotics\json_compare\system1_json\compare_object.json,D:\shared_drive\Python\mstr_robotics\json_compare\system2_json\compare_object.json
98EB31B54122FFB738E6E08A2F29421A,Detailed data,values_changed,datasets[0]['columns'][0]['elements'][1]['name'],Cost_1,Cost,Value changed from 'Cost_1' to 'Cost',D:\shared_drive\Python\mstr_robotics\json_compare\system1_json\compare_object.json,D:\shared_drive\Python\mstr_robotics\json_compare\system2_json\compare_object.json
98EB31B54122FFB738E6E08A2F29421A,Detailed data,values_changed,datasets[0]['columns'][0]['elements'][1]['dataType'],float,unknown,Value changed from 'float' to 'unknown',D:\shared_drive\Python\mstr_robotics\json_compare\system1_json\compare_object.json,D:\shared_drive\Python\mstr_robotics\json_compare\system2_json\compare_object.json
98EB31B54122FFB738E6E08A2F29421A,Detailed data,values_changed,chapters[0]['pages'][0]['visualizations'][1]['name'],Assortment copy,Others,Value changed from 'Assortment copy' to 'Others',D:\shared_drive\Python\mstr_robotics\json_compare\system1_json\compare_object.json,D:\shared_drive\Python\mstr_robotics\json_compare\system2_json\compare_object.json
98EB31B54122FFB738E6E08A2F29421A,Detailed data,values_changed,chapters[0]['pages'][0]['selectors'][1]['availableObjectItems'][1]['name'],Cost_1,Cost,Value changed from 'Cost_1' to 'Cost',D:\shared_drive\Python\mstr_robotics\json_compare\system1_json\compare_object.json,D:\shared_drive\Python\mstr_robotics\json_compare\system2_json\compare_object.json
98EB31B54122FFB738E6E08A2F29421A,Detailed data,values_changed,chapters[0]['pages'][0]['selectors'][3]['name'],Revenue,Revenue_c,Value changed from 'Revenue' to 'Revenue_c',D:\shared_drive\Python\mstr_robotics\json_compare\system1_json\compare_object.json,D:\shared_drive\Python\mstr_robotics\json_compare\system2_json\compare_object.json
98EB31B54122FFB738E6E08A2F29421A,Detailed data,iterable_item_removed,datasets[0]['availableObjects'][5]['forms'][1],"{'id': '035E890A4157E9828414E8A0E13E2998', 'name': 'Hyperlink', 'dataType': 'varChar', 'baseFormCategory': 'Call Center None', 'baseFormType': 'HTMLTag'}",,"Array item removed: {'id': '035E890A4157E9828414E8A0E13E2998', 'name': 'Hyperlink', 'dataType': 'varChar', 'baseFormCategory': 'Call Center None', 'baseFormType': 'HTMLTag'}",D:\shared_drive\Python\mstr_robotics\json_compare\system1_json\compare_object.json,D:\shared_drive\Python\mstr_robotics\json_compare\system2_json\compare_object.json
98EB31B54122FFB738E6E08A2F29421A,Detailed data,iterable_item_removed,datasets[0]['rows'][5]['forms'][1],"{'id': '035E890A4157E9828414E8A0E13E2998', 'name': 'Hyperlink', 'dataType': 'varChar', 'baseFormCategory': 'Call Center None', 'baseFormType': 'HTMLTag'}",,"Array item removed: {'id': '035E890A4157E9828414E8A0E13E2998', 'name': 'Hyperlink', 'dataType': 'varChar', 'baseFormCategory': 'Call Center None', 'baseFormType': 'HTMLTag'}",D:\shared_drive\Python\mstr_robotics\json_compare\system1_json\compare_object.json,D:\shared_drive\Python\mstr_robotics\json_compare\system2_json\compare_object.json
